Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ID_2442_5,532171,BIT (Bituminous Coal),818.1,369.45,9.755695
ID_2451_1,532171,BIT (Bituminous Coal),369.0,166.64,11.206158
ID_2451_4,532171,BIT (Bituminous Coal),555.0,250.64,11.206158
ID_87_1,406911,BIT (Bituminous Coal),257.0,116.06,10.952596999999999
ID_2442_4,532171,BIT (Bituminous Coal),818.1,369.45,9.755695
ID_55210_0001,800071,NG (Natural Gas),177.0,78.18,7.958618
ID_55977_STG1,532171,NG (Natural Gas),27.0,11.93,7.4576530000000005
ID_55343_CTG1,800071,NG (Natural Gas),175.0,77.3,6.5
ID_55343_CTG2,800071,NG (Natural Gas),175.0,77.3,6.5
ID_55343_STG1,800071,NG (Natural Gas),300.0,132.51,6.5
ID_55210_0002,800071,NG (Natural Gas),110.0,48.59,7.958618
ID_56458_GT1,530121,NG (Natural Gas),196.9,86.97,6.5
ID_56458_GT2,530121,NG (Natural Gas),196.9,86.97,6.5
ID_56458_ST3,530121,NG (Natural Gas),264.6,116.87,6.5
ID_2454_4,530121,NG (Natural Gas),126.9,56.05,11.20155
ID_55039_GT1,530001,NG (Natural Gas),150.0,66.26,11.902154000000001
ID_7967_GT2,408811,NG (Natural Gas),44.0,19.43,11.688587
ID_7975_1,800071,NG (Natural Gas),46.5,20.54,10.149214
ID_7975_2,800071,NG (Natural Gas),46.5,20.54,10.149214
ID_7975_3,800071,NG (Natural Gas),46.5,20.54,10.149214
ID_7975_4,800071,NG (Natural Gas),46.5,20.54,10.149214
ID_55802_CTG1,530121,NG (Natural Gas),159.5,70.45,12.043505
ID_57872_UNIT4,530121,NG (Natural Gas),9.3,4.11,9.478333000000001
ID_57872_UNIT5,530121,NG (Natural Gas),9.3,4.11,9.478333000000001
ID_2444_9,800071,NG (Natural Gas),106.0,46.82,10.463239999999999
ID_58284_0001,530121,NG (Natural Gas),42.3,18.68,9.788618
ID_2454_1,530121,NG (Natural Gas),75.0,33.13,11.20155
ID_2444_7,800071,NG (Natural Gas),50.0,22.08,10.463239999999999
ID_2450_1,530001,NG (Natural Gas),44.0,19.43,13.719383
ID_2450_2,530001,NG (Natural Gas),44.0,19.43,13.719383
ID_2450_3,530001,NG (Natural Gas),66.0,29.15,13.719383
ID_2454_2,530121,NG (Natural Gas),190.4,84.1,11.20155
ID_2446_1,530121,NG (Natural Gas),113.6,50.18,12.754631999999999
ID_2444_8,800071,NG (Natural Gas),166.5,73.54,10.463239999999999
ID_54734_13,408811,OIL,3.0,1.05,12.0
ID_54734_14,408811,OIL,3.0,1.05,12.0
ID_54734_15,408811,OIL,3.1,1.09,12.0
ID_57476_M15G,532171,OIL,2.0,0.7,9.96
ID_58125_1,530001,OIL,27.0,9.48,17.844612
ID_10869_BBC,133661,BIO,10.0,3.43,18.680442
ID_10869_GE,133661,BIO,15.0,5.14,18.680442
ID_50630_GEN1,131751,BIO,13.1,4.49,19.108681
ID_50921_GEN1,134201,BIO,7.5,2.57,13.5
ID_50993_GEN1,130001,BIO,7.5,2.57,13.5
ID_7413_4,131751,BIO,0.8,0.27,12.944153
ID_7725_1,131751,BIO,0.8,0.27,10.966575
ID_7725_2,131751,BIO,0.8,0.27,10.966575
ID_7725_3,131751,BIO,0.8,0.27,10.966575
ID_7725_4,131751,BIO,1.6,0.55,10.966575
ID_7725_5,131751,BIO,1.6,0.55,10.966575
ID_56461_DC1,133661,BIO,1.6,0.55,11.417592
ID_56461_DC2,133661,BIO,1.6,0.55,11.417592
ID_58687_GEN1,135041,BIO,1.6,0.55,11.004636
ID_58687_GEN2,135041,BIO,1.6,0.55,11.004636
ID_58687_GEN3,135041,BIO,1.6,0.55,11.004636
ID_10869_GE2,133661,BIO,15.0,5.14,18.680442
ID_57015_GEN1,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN2,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN3,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN4,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN5,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN6,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN7,135041,BIO,0.8,0.27,11.565527
ID_57015_GEN8,135041,BIO,0.8,0.27,11.565527
ID_57019_GEN1,131751,BIO,0.8,0.27,12.429236000000001
ID_57019_GEN2,131751,BIO,0.8,0.27,12.429236000000001
ID_57019_GEN3,131751,BIO,0.8,0.27,12.429236000000001
ID_57019_GEN4,131751,BIO,0.8,0.27,12.429236000000001
ID_57019_GEN5,131751,BIO,0.8,0.27,12.429236000000001
ID_57019_GEN6,131751,BIO,0.8,0.27,12.429236000000001
ID_57457_1,131751,BIO,19.8,6.79,9.956665000000001
ID_57911_1,130001,BIO,1.6,0.55,10.120742
ID_59704_JCBIO,131751,BIO,1.6,0.55,11.032047
ID_58382_GEN1,135041,BIO,1.6,0.55,11.021401
ID_58382_GEN2,135041,BIO,1.6,0.55,11.021401
ID_58382_GEN3,135041,BIO,1.6,0.55,11.021401
ID_58591_GEN1,131751,BIO,1.0,0.34,13.231311
ID_57015_GEN10,135041,BIO,1.6,0.55,11.565527
ID_57015_GEN11,135041,BIO,1.6,0.55,11.565527
ID_57015_GEN12,135041,BIO,1.6,0.55,11.565527
ID_57015_GEN9,135041,BIO,1.6,0.55,11.565527
ID_60263_GEN1,131751,BIO,0.8,0.27,10.531233
ID_60263_GEN2,131751,BIO,0.8,0.27,10.531233
ID_8073_5,100331,NG (Natural Gas),68.3,30.17,8.483665
ID_8073_6,100331,NG (Natural Gas),68.3,30.17,8.483665
ID_8073_7,100331,NG (Natural Gas),176.4,77.92,8.483665
ID_7350_1,135041,NG (Natural Gas),185.7,82.02,6.5
ID_7350_2,135041,NG (Natural Gas),80.6,35.6,6.5
ID_54761_GEN1,106001,NG (Natural Gas),106.1,46.86,6.5
ID_54761_GEN2,106001,NG (Natural Gas),204.5,90.33,6.5
ID_54761_GEN3,106001,NG (Natural Gas),106.1,46.86,6.5
ID_54761_GEN4,106001,NG (Natural Gas),204.5,90.33,6.5
ID_55103_CT1,133661,NG (Natural Gas),161.5,71.33,6.5
ID_55103_CT2,133661,NG (Natural Gas),161.5,71.33,6.5
ID_55103_ST1,133661,NG (Natural Gas),178.5,78.84,6.5
ID_55328_CTG1,106001,NG (Natural Gas),212.5,93.86,6.5
ID_55328_CTG2,106001,NG (Natural Gas),212.5,93.86,6.5
ID_55328_STG1,106001,NG (Natural Gas),264.4,116.79,6.5
ID_7931_1,135041,NG (Natural Gas),170.0,75.09,6.5
ID_7931_2,135041,NG (Natural Gas),117.0,51.68,6.5
ID_56227_1,100331,NG (Natural Gas),312.0,137.81,6.5
ID_56227_2,100331,NG (Natural Gas),171.0,75.53,6.5
ID_57653_CTG,131751,NG (Natural Gas),5.5,2.43,6.5
ID_54950_CTG1,131751,NG (Natural Gas),7.5,3.31,9.081563000000001
ID_54950_STG1,131751,NG (Natural Gas),3.5,1.55,9.081563000000001
ID_55544_GT3,133661,NG (Natural Gas),29.4,12.99,10.707001
ID_55544_GT4,133661,NG (Natural Gas),29.4,12.99,10.707001
ID_58266_1,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_10,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_11,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_12,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_2,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_3,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_4,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_5,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_6,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_7,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_8,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_58266_9,100331,NG (Natural Gas),18.8,8.3,8.673236999999999
ID_55302_1,500991,BIO,1.6,0.55,9.0
ID_56554_Unit1,500991,BIO,0.8,0.27,12.398696
ID_56554_Unit2,500991,BIO,0.8,0.27,12.398696
ID_56554_Unit3,500991,BIO,1.6,0.55,12.398696
ID_60349_LFGG3,500991,BIO,1.0,0.34,11.518835999999999
ID_56853_1,500991,BIO,1.6,0.55,11.982437
ID_56853_2,500991,BIO,1.6,0.55,11.982437
ID_56853_3,500991,BIO,1.6,0.55,11.982437
ID_58130_BMBN,500241,BIO,1.6,0.55,10.748012000000001
ID_58130_BMBS,500241,BIO,1.6,0.55,10.748012000000001
ID_8069_2,500991,BIT (Bituminous Coal),496.0,223.99,10.242629999999998
ID_8069_1,500991,BIT (Bituminous Coal),541.3,244.45,10.242629999999998
ID_6165_1,500991,BIT (Bituminous Coal),525.0,237.09,10.130113
ID_6165_2,500991,BIT (Bituminous Coal),525.0,237.09,10.130113
ID_6165_3,500991,BIT (Bituminous Coal),527.2,238.08,10.130113
ID_6481_1,500241,BIT (Bituminous Coal),820.0,370.31,9.701464
ID_7790_1,600031,BIT (Bituminous Coal),499.5,225.57,10.291716000000001
ID_6481_2,500241,BIT (Bituminous Coal),820.0,370.31,9.701464
ID_50951_GEN1,503161,BIT (Bituminous Coal),58.1,26.24,12.364421
ID_56163_4,500991,BIT (Bituminous Coal),82.0,37.03,12.482055
ID_56102_CT1A,500991,NG (Natural Gas),172.0,75.97,6.5
ID_56102_CT1B,500991,NG (Natural Gas),172.0,75.97,6.5
ID_56102_ST1,500991,NG (Natural Gas),305.0,134.72,6.5
ID_56237_CT01,500991,NG (Natural Gas),203.0,89.67,6.5
ID_56237_CT02,500991,NG (Natural Gas),203.0,89.67,6.5
ID_56237_ST01,500991,NG (Natural Gas),251.0,110.87,6.5
ID_56237_CT21,500991,NG (Natural Gas),206.0,90.99,6.5
ID_56237_CT22,500991,NG (Natural Gas),206.0,90.99,6.5
ID_56237_ST2,500991,NG (Natural Gas),316.0,139.58,6.5
ID_3648_4,500991,NG (Natural Gas),71.0,31.36,16.902054
ID_3648_5,500991,NG (Natural Gas),71.0,31.36,16.902054
ID_3648_6,500991,NG (Natural Gas),71.0,31.36,16.902054
ID_8010_3,500991,NG (Natural Gas),14.0,6.18,11.946971
ID_55622_U1,500991,NG (Natural Gas),43.4,19.17,10.425852
ID_55622_U2,500991,NG (Natural Gas),43.4,19.17,10.425852
ID_55622_U5,500991,NG (Natural Gas),43.4,19.17,10.425852
ID_7111_4,500991,NG (Natural Gas),1.9,0.84,9.095244000000001
ID_7111_NA9,500991,NG (Natural Gas),1.9,0.84,9.095244000000001
ID_7111_1,500991,NG (Natural Gas),1.4,0.62,9.095244000000001
ID_7111_2,500991,NG (Natural Gas),1.4,0.62,9.095244000000001
ID_57899_4,500001,NG (Natural Gas),2.0,0.88,13.729058
ID_57899_5,500001,NG (Natural Gas),2.0,0.88,13.729058
ID_58139_TURBI,501961,NG (Natural Gas),5.0,2.21,13.028407
ID_56253_MC1,500001,NG (Natural Gas),40.0,17.67,7.9093990000000005
ID_57899_6,500001,NG (Natural Gas),2.0,0.88,13.729058
ID_57899_7,500001,NG (Natural Gas),2.0,0.88,13.729058
ID_57899_8,500001,NG (Natural Gas),2.0,0.88,13.729058
ID_59660_9,500001,NG (Natural Gas),2.0,0.88,12.717949
ID_58597_CGN1,500991,NG (Natural Gas),7.4,3.27,10.760768
ID_59660_3,500001,NG (Natural Gas),2.0,0.88,12.717949
ID_59660_4,500001,NG (Natural Gas),2.0,0.88,12.717949
ID_56253_MC2,500001,NG (Natural Gas),40.0,17.67,7.9093990000000005
ID_3665_2A,500991,NG (Natural Gas),12.6,5.57,10.870914
ID_3665_3A,500991,NG (Natural Gas),12.6,5.57,10.870914
ID_7111_11,500991,NG (Natural Gas),1.9,0.84,9.095244000000001
ID_7111_12,500991,NG (Natural Gas),2.3,1.02,9.095244000000001
ID_3648_1,500991,NG (Natural Gas),70.5,31.14,16.902054
ID_3648_2,500991,NG (Natural Gas),75.0,33.13,16.902054
ID_3648_3,500991,NG (Natural Gas),133.6,59.01,16.902054
ID_7080_2,500001,OIL,7.0,2.46,10.228956
ID_7767_1,500001,OIL,1.7,0.6,9.0
ID_7767_2,500001,OIL,1.7,0.6,9.0
ID_7767_3,500001,OIL,1.7,0.6,9.0
ID_7767_4,500001,OIL,1.7,0.6,9.0
ID_7767_5,500001,OIL,1.7,0.6,9.0
ID_7767_6,500001,OIL,1.7,0.6,9.0
ID_57899_2,500001,OIL,1.7,0.6,13.614369
ID_57899_3,500001,OIL,1.7,0.6,13.614369
ID_57899_1,500001,OIL,1.7,0.6,13.614369
ID_550_1,110161,BIO,50.7,17.37,14.621450999999999
ID_50886_GEN1,106771,BIO,26.0,8.91,22.433452000000003
ID_7832_7,135041,BIO,10.0,3.43,9.0
ID_7832_8,135041,BIO,10.0,3.43,9.0
ID_50329_4,102281,BIO,2.3,0.79,10.353861
ID_50329_5,102281,BIO,2.3,0.79,10.353861
ID_58352_G11,100221,BIO,20.0,6.85,11.609335
ID_58688_A,103441,BIO,1.5,0.51,10.950562
ID_58688_B,103441,BIO,1.5,0.51,10.950562
ID_58688_C,103441,BIO,1.5,0.51,10.950562
ID_3845_2,100251,BIT (Bituminous Coal),729.9,329.62,11.228277
ID_54476_GEN1,102281,NG (Natural Gas),87.8,38.78,6.5
ID_54537_CT1A,102281,NG (Natural Gas),95.9,42.36,6.5
ID_54537_CT1B,102281,NG (Natural Gas),95.9,42.36,6.5
ID_54537_ST1,102281,NG (Natural Gas),93.7,41.39,6.5
ID_7605_1,100931,NG (Natural Gas),248.0,109.54,7.288451
ID_55818_FICT,103441,NG (Natural Gas),192.0,84.81,6.5
ID_55818_FIST,103441,NG (Natural Gas),126.3,55.79,6.5
ID_55662_CA,100251,NG (Natural Gas),230.0,101.59,6.5
ID_55662_CT1,100251,NG (Natural Gas),234.0,103.36,6.5
ID_55662_CT2,100251,NG (Natural Gas),234.0,103.36,6.5
ID_55482_G1,135041,NG (Natural Gas),170.0,75.09,6.5
ID_55482_G2,135041,NG (Natural Gas),114.3,50.49,6.5
ID_7999_CT1,100221,NG (Natural Gas),175.0,77.3,6.5
ID_7999_CT2,100221,NG (Natural Gas),175.0,77.3,6.5
ID_7999_ST1,100221,NG (Natural Gas),300.0,132.51,6.5
ID_55700_1STG,100351,NG (Natural Gas),133.0,58.75,6.5
ID_55700_CTG1,100351,NG (Natural Gas),186.0,82.16,6.5
ID_6120_2,102281,NG (Natural Gas),84.6,37.37,17.578107
ID_6120_3,102281,NG (Natural Gas),84.6,37.37,17.578107
ID_607_1,102281,NG (Natural Gas),129.1,57.02,12.461413
ID_607_2,102281,NG (Natural Gas),129.1,57.02,12.461413
ID_54268_GTG1,102281,NG (Natural Gas),46.6,20.58,11.493212
ID_54268_GTG2,102281,NG (Natural Gas),46.6,20.58,11.493212
ID_54268_GTG3,102281,NG (Natural Gas),46.6,20.58,11.493212
ID_607_3,102281,NG (Natural Gas),58.9,26.02,12.461413
ID_607_4,102281,NG (Natural Gas),58.9,26.02,12.461413
ID_8022_6,106771,NG (Natural Gas),4.1,1.81,9.140004000000001
ID_56017_GT1,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT2,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT3,106001,NG (Natural Gas),11.4,5.04,8.037
ID_56017_GT4,106001,NG (Natural Gas),11.4,5.04,8.037
ID_54809_DG3,102281,OIL,2.0,0.7,10.158528
ID_54809_DG4,102281,OIL,2.0,0.7,10.158528
ID_54809_DG5,102281,OIL,2.0,0.7,10.158528
ID_54809_DG6,102281,OIL,2.0,0.7,10.158528
ID_54809_DG7,102281,OIL,2.0,0.7,10.158528
ID_56016_3,106771,OIL,1.8,0.63,9.289716
ID_56596_5,700631,BIT (Bituminous Coal),116.0,52.39,11.566917
ID_4162_3,503161,BIT (Bituminous Coal),384.0,173.41,10.765244000000001
ID_4158_4,701721,BIT (Bituminous Coal),400.0,180.64,11.317124
ID_8066_1,701551,BIT (Bituminous Coal),608.3,274.71,10.403897
ID_8066_2,701551,BIT (Bituminous Coal),617.0,278.64,10.403897
ID_8066_3,701551,BIT (Bituminous Coal),608.3,274.71,10.403897
ID_6101_1,700631,BIT (Bituminous Coal),402.3,181.68,12.127539
ID_8066_4,701551,BIT (Bituminous Coal),608.3,274.71,10.403897
ID_6204_1,701721,BIT (Bituminous Coal),570.0,257.41,10.205506999999999
ID_6204_2,701721,BIT (Bituminous Coal),570.0,257.41,10.205506999999999
ID_6204_3,701721,BIT (Bituminous Coal),570.0,257.41,10.205506999999999
ID_7504_2,700631,BIT (Bituminous Coal),90.0,40.64,12.393347
ID_55479_0001,700631,BIT (Bituminous Coal),90.0,40.64,11.654817
ID_56319_0001,700631,BIT (Bituminous Coal),95.0,42.9,11.963424000000002
ID_56609_01,700631,BIT (Bituminous Coal),483.7,218.44,10.683565
ID_4158_1,701721,BIT (Bituminous Coal),133.6,60.33,11.317124
ID_4158_2,701721,BIT (Bituminous Coal),133.6,60.33,11.317124
ID_4162_1,503161,BIT (Bituminous Coal),192.0,86.71,10.765244000000001
ID_4158_3,701721,BIT (Bituminous Coal),255.0,115.16,11.317124
ID_4162_2,503161,BIT (Bituminous Coal),256.0,115.61,10.765244000000001
ID_57703_01A,701721,NG (Natural Gas),40.0,17.67,6.936308
ID_57703_01B,701721,NG (Natural Gas),40.0,17.67,6.936308
ID_57703_01C,701721,NG (Natural Gas),20.0,8.83,6.936308
ID_55477_GT2,700631,NG (Natural Gas),40.0,17.67,12.52711
ID_8026_2,700631,NG (Natural Gas),7.5,3.31,15.625912
ID_8026_3,700631,NG (Natural Gas),7.5,3.31,15.625912
ID_8028_1,700631,NG (Natural Gas),7.5,3.31,14.529800999999999
ID_8028_2,700631,NG (Natural Gas),7.5,3.31,14.529800999999999
ID_8028_3,700631,NG (Natural Gas),7.5,3.31,14.529800999999999
ID_8030_1,700631,NG (Natural Gas),7.5,3.31,10.5625
ID_8030_2,700631,NG (Natural Gas),7.5,3.31,10.5625
ID_8030_3,700631,NG (Natural Gas),7.5,3.31,10.5625
ID_57703_02A,701721,NG (Natural Gas),40.0,17.67,6.936308
ID_60130_5,701551,NG (Natural Gas),1.6,0.71,10.63669
ID_60130_6,701551,NG (Natural Gas),1.6,0.71,10.63669
ID_7039_1,700161,OIL,2.7,0.95,9.898058
ID_2196_2,700001,OIL,1.0,0.35,11.905063
ID_6008_1,408441,NUC (Nuclear),1403.2,1403.2,10.458497999999999
ID_6008_2,408441,NUC (Nuclear),1403.2,1403.2,10.458497999999999
ID_6008_3,408441,NUC (Nuclear),1403.2,1403.2,10.458497999999999
ID_6099_1,261331,NUC (Nuclear),1159.0,1159.0,10.458497999999999
ID_6099_2,261331,NUC (Nuclear),1164.0,1164.0,10.458497999999999
ID_371_2,106001,NUC (Nuclear),1200.0,1200.0,10.458497999999999
